product,proc_time,customer_id
socks,20SEP15:15:41:58,718
coats,20SEP15:15:41:58,148
shirts,20SEP15:15:41:58,451
parkas,20SEP15:15:41:58,363
pants,20SEP15:15:41:58,131
sweaters,20SEP15:15:41:58,15
jackets,20SEP15:15:41:58,942
socks,20SEP15:15:41:58,903
shirts,20SEP15:15:41:58,383
socks,20SEP15:15:41:58,609
accessories,20SEP15:15:41:58,167
monograms,20SEP15:15:41:58,554
gloves,20SEP15:15:41:58,545
ties,20SEP15:15:41:58,677
umbrellas,20SEP15:15:41:59,336
coats,20SEP15:15:41:59,6
dresses,20SEP15:15:41:59,871
monograms,20SEP15:15:41:59,24
ties,20SEP15:15:41:59,340
hats,20SEP15:15:41:59,678
coats,20SEP15:15:41:59,810
gloves,20SEP15:15:41:59,272
accessories,20SEP15:15:41:59,222
umbrellas,20SEP15:15:41:59,587
blouses,20SEP15:15:41:59,673
sweaters,20SEP15:15:41:59,679
jackets,20SEP15:15:41:59,608
blouses,20SEP15:15:41:59,667
pajamas,20SEP15:15:41:59,529
umbrellas,20SEP15:15:41:59,558
miscellaneous,20SEP15:15:41:59,917
pants,20SEP15:15:41:59,579
jackets,20SEP15:15:41:59,596
coats,20SEP15:15:41:59,295
socks,20SEP15:15:41:59,303
blouses,20SEP15:15:42:00,347
dresses,20SEP15:15:42:00,942
coats,20SEP15:15:42:00,603
belts,20SEP15:15:42:00,604
pants,20SEP15:15:42:00,866
slippers,20SEP15:15:42:00,930
jackets,20SEP15:15:42:00,379
belts,20SEP15:15:42:00,617
socks,20SEP15:15:42:00,560
jackets,20SEP15:15:42:00,722
hats,20SEP15:15:42:01,590
hats,20SEP15:15:42:01,934
miscellaneous,20SEP15:15:42:01,278
umbrellas,20SEP15:15:42:01,77
pajamas,20SEP15:15:42:01,940
parkas,20SEP15:15:42:01,357
parkas,20SEP15:15:42:01,614
socks,20SEP15:15:42:01,511
slippers,20SEP15:15:42:01,340
accessories,20SEP15:15:42:01,69
dresses,20SEP15:15:42:01,73
accessories,20SEP15:15:42:01,624
dresses,20SEP15:15:42:01,745
monograms,20SEP15:15:42:01,692
dresses,20SEP15:15:42:01,104
coats,20SEP15:15:42:01,207
jackets,20SEP15:15:42:02,437
jackets,20SEP15:15:42:02,746
ties,20SEP15:15:42:02,523
gloves,20SEP15:15:42:02,864
blouses,20SEP15:15:42:02,981
ties,20SEP15:15:42:02,368
dresses,20SEP15:15:42:02,186
gloves,20SEP15:15:42:02,797
blouses,20SEP15:15:42:02,835
miscellaneous,20SEP15:15:42:02,485
hats,20SEP15:15:42:02,763
belts,20SEP15:15:42:02,288
shirts,20SEP15:15:42:02,900
parkas,20SEP15:15:42:02,837
miscellaneous,20SEP15:15:42:02,851
umbrellas,20SEP15:15:42:03,475
slippers,20SEP15:15:42:03,120
ties,20SEP15:15:42:03,768
slippers,20SEP15:15:42:03,120
shirts,20SEP15:15:42:03,770
blouses,20SEP15:15:42:03,790
parkas,20SEP15:15:42:03,397
monograms,20SEP15:15:42:03,253
pants,20SEP15:15:42:03,195
sweaters,20SEP15:15:42:03,955
gloves,20SEP15:15:42:03,27
shirts,20SEP15:15:42:03,485
socks,20SEP15:15:42:04,750
pajamas,20SEP15:15:42:04,342
slippers,20SEP15:15:42:04,60
blouses,20SEP15:15:42:04,88
socks,20SEP15:15:42:04,870
pants,20SEP15:15:42:04,180
umbrellas,20SEP15:15:42:04,886
pants,20SEP15:15:42:04,189
jackets,20SEP15:15:42:04,263
pajamas,20SEP15:15:42:04,338
jackets,20SEP15:15:42:04,216
shirts,20SEP15:15:42:04,312
miscellaneous,20SEP15:15:42:04,117
miscellaneous,20SEP15:15:42:04,329
dresses,20SEP15:15:42:04,676
pants,20SEP15:15:42:04,595
socks,20SEP15:15:42:04,661
pants,20SEP15:15:42:04,879
shirts,20SEP15:15:42:04,559
sweaters,20SEP15:15:42:04,678
pants,20SEP15:15:42:04,723
dresses,20SEP15:15:42:04,922
sweaters,20SEP15:15:42:04,461
coats,20SEP15:15:42:04,462
gloves,20SEP15:15:42:04,780
dresses,20SEP15:15:42:04,593
pants,20SEP15:15:42:05,277
miscellaneous,20SEP15:15:42:05,388
monograms,20SEP15:15:42:05,444
jackets,20SEP15:15:42:05,570
socks,20SEP15:15:42:05,933
hats,20SEP15:15:42:05,693
coats,20SEP15:15:42:05,336
ties,20SEP15:15:42:05,614
sweaters,20SEP15:15:42:05,226
umbrellas,20SEP15:15:42:05,896
pants,20SEP15:15:42:05,246
pajamas,20SEP15:15:42:05,926
hats,20SEP15:15:42:06,712
sweaters,20SEP15:15:42:06,328
shirts,20SEP15:15:42:06,966
umbrellas,20SEP15:15:42:06,4
jackets,20SEP15:15:42:06,187
monograms,20SEP15:15:42:06,864
socks,20SEP15:15:42:06,682
monograms,20SEP15:15:42:06,919
pajamas,20SEP15:15:42:06,927
hats,20SEP15:15:42:06,314
slippers,20SEP15:15:42:06,21
shirts,20SEP15:15:42:06,24
socks,20SEP15:15:42:06,521
accessories,20SEP15:15:42:06,669
monograms,20SEP15:15:42:06,669
slippers,20SEP15:15:42:06,619
ties,20SEP15:15:42:06,347
coats,20SEP15:15:42:07,573
pants,20SEP15:15:42:07,808
jackets,20SEP15:15:42:07,449
monograms,20SEP15:15:42:07,523
pajamas,20SEP15:15:42:07,525
jackets,20SEP15:15:42:07,560
socks,20SEP15:15:42:07,321
pajamas,20SEP15:15:42:07,32
pants,20SEP15:15:42:07,423
jackets,20SEP15:15:42:07,614
monograms,20SEP15:15:42:07,411
jackets,20SEP15:15:42:07,897
umbrellas,20SEP15:15:42:07,107
coats,20SEP15:15:42:07,835
accessories,20SEP15:15:42:07,270
socks,20SEP15:15:42:08,209
pajamas,20SEP15:15:42:08,288
sweaters,20SEP15:15:42:08,151
accessories,20SEP15:15:42:08,591
monograms,20SEP15:15:42:08,227
blouses,20SEP15:15:42:08,58
dresses,20SEP15:15:42:08,719
socks,20SEP15:15:42:08,625
ties,20SEP15:15:42:08,356
jackets,20SEP15:15:42:08,313
jackets,20SEP15:15:42:08,88
jackets,20SEP15:15:42:08,959
monograms,20SEP15:15:42:08,645
slippers,20SEP15:15:42:08,153
umbrellas,20SEP15:15:42:08,415
dresses,20SEP15:15:42:08,21
pants,20SEP15:15:42:08,47
hats,20SEP15:15:42:08,714
umbrellas,20SEP15:15:42:08,131
hats,20SEP15:15:42:08,636
miscellaneous,20SEP15:15:42:09,391
jackets,20SEP15:15:42:09,270
shirts,20SEP15:15:42:09,857
miscellaneous,20SEP15:15:42:09,872
socks,20SEP15:15:42:09,833
miscellaneous,20SEP15:15:42:09,498
blouses,20SEP15:15:42:09,354
belts,20SEP15:15:42:09,315
parkas,20SEP15:15:42:09,485
belts,20SEP15:15:42:09,519
blouses,20SEP15:15:42:09,663
belts,20SEP15:15:42:09,512
belts,20SEP15:15:42:09,905
pajamas,20SEP15:15:42:09,328
socks,20SEP15:15:42:10,713
monograms,20SEP15:15:42:10,370
slippers,20SEP15:15:42:10,374
shirts,20SEP15:15:42:10,956
pants,20SEP15:15:42:10,658
ties,20SEP15:15:42:10,2
parkas,20SEP15:15:42:10,21
monograms,20SEP15:15:42:10,540
shirts,20SEP15:15:42:10,400
hats,20SEP15:15:42:10,226
coats,20SEP15:15:42:10,703
socks,20SEP15:15:42:10,494
slippers,20SEP15:15:42:10,465
umbrellas,20SEP15:15:42:10,197
shirts,20SEP15:15:42:10,774
blouses,20SEP15:15:42:10,45
socks,20SEP15:15:42:11,532
socks,20SEP15:15:42:11,406
accessories,20SEP15:15:42:11,647
belts,20SEP15:15:42:11,926
blouses,20SEP15:15:42:11,414
pants,20SEP15:15:42:11,637
sweaters,20SEP15:15:42:11,967
parkas,20SEP15:15:42:11,523
ties,20SEP15:15:42:11,772
accessories,20SEP15:15:42:11,240
jackets,20SEP15:15:42:11,867
pants,20SEP15:15:42:11,504
coats,20SEP15:15:42:11,473
slippers,20SEP15:15:42:11,526
pants,20SEP15:15:42:11,49
hats,20SEP15:15:42:11,722
hats,20SEP15:15:42:11,60
slippers,20SEP15:15:42:11,997
gloves,20SEP15:15:42:11,933
dresses,20SEP15:15:42:12,360
pants,20SEP15:15:42:12,391
accessories,20SEP15:15:42:12,366
monograms,20SEP15:15:42:12,624
hats,20SEP15:15:42:12,580
coats,20SEP15:15:42:12,271
socks,20SEP15:15:42:12,731
sweaters,20SEP15:15:42:12,190
coats,20SEP15:15:42:12,80
belts,20SEP15:15:42:12,123
ties,20SEP15:15:42:12,900
accessories,20SEP15:15:42:12,423
miscellaneous,20SEP15:15:42:12,890
gloves,20SEP15:15:42:12,178
ties,20SEP15:15:42:12,650
accessories,20SEP15:15:42:13,550
blouses,20SEP15:15:42:13,476
pants,20SEP15:15:42:13,134
pajamas,20SEP15:15:42:13,513
slippers,20SEP15:15:42:13,160
slippers,20SEP15:15:42:13,856
socks,20SEP15:15:42:13,646
pants,20SEP15:15:42:13,565
slippers,20SEP15:15:42:13,385
gloves,20SEP15:15:42:13,760
gloves,20SEP15:15:42:13,1
pajamas,20SEP15:15:42:13,122
ties,20SEP15:15:42:13,653
accessories,20SEP15:15:42:13,564
ties,20SEP15:15:42:14,467
socks,20SEP15:15:42:14,51
slippers,20SEP15:15:42:14,667
blouses,20SEP15:15:42:14,866
shirts,20SEP15:15:42:14,967
coats,20SEP15:15:42:14,568
jackets,20SEP15:15:42:14,408
pajamas,20SEP15:15:42:14,699
pants,20SEP15:15:42:14,934
accessories,20SEP15:15:42:14,155
gloves,20SEP15:15:42:14,882
socks,20SEP15:15:42:14,330
gloves,20SEP15:15:42:14,16
gloves,20SEP15:15:42:14,63
dresses,20SEP15:15:42:14,615
pants,20SEP15:15:42:14,26
dresses,20SEP15:15:42:14,379
coats,20SEP15:15:42:14,832
pants,20SEP15:15:42:15,285
miscellaneous,20SEP15:15:42:15,199
shirts,20SEP15:15:42:15,636
shirts,20SEP15:15:42:15,636
miscellaneous,20SEP15:15:42:15,456
belts,20SEP15:15:42:15,818
parkas,20SEP15:15:42:15,101
pants,20SEP15:15:42:15,864
umbrellas,20SEP15:15:42:15,586
pajamas,20SEP15:15:42:15,995
belts,20SEP15:15:42:15,728
monograms,20SEP15:15:42:15,928
coats,20SEP15:15:42:15,325
ties,20SEP15:15:42:15,987
miscellaneous,20SEP15:15:42:15,920
blouses,20SEP15:15:42:15,261
jackets,20SEP15:15:42:15,897
sweaters,20SEP15:15:42:15,649
jackets,20SEP15:15:42:15,869
parkas,20SEP15:15:42:15,328
hats,20SEP15:15:42:15,43
coats,20SEP15:15:42:15,449
hats,20SEP15:15:42:15,646
coats,20SEP15:15:42:15,835
dresses,20SEP15:15:42:16,995
slippers,20SEP15:15:42:16,263
jackets,20SEP15:15:42:16,200
sweaters,20SEP15:15:42:16,72
pajamas,20SEP15:15:42:16,75
coats,20SEP15:15:42:16,699
umbrellas,20SEP15:15:42:16,882
parkas,20SEP15:15:42:16,381
slippers,20SEP15:15:42:16,888
socks,20SEP15:15:42:16,985
monograms,20SEP15:15:42:16,242
pants,20SEP15:15:42:16,405
ties,20SEP15:15:42:16,514
pants,20SEP15:15:42:16,245
pajamas,20SEP15:15:42:16,160
gloves,20SEP15:15:42:16,233
dresses,20SEP15:15:42:16,746
accessories,20SEP15:15:42:16,278
hats,20SEP15:15:42:16,801
accessories,20SEP15:15:42:16,778
accessories,20SEP15:15:42:16,187
sweaters,20SEP15:15:42:17,478
pants,20SEP15:15:42:17,737
ties,20SEP15:15:42:17,571
umbrellas,20SEP15:15:42:17,382
parkas,20SEP15:15:42:17,525
ties,20SEP15:15:42:17,172
umbrellas,20SEP15:15:42:17,75
socks,20SEP15:15:42:17,643
accessories,20SEP15:15:42:17,603
miscellaneous,20SEP15:15:42:17,288
ties,20SEP15:15:42:17,100
slippers,20SEP15:15:42:17,261
pajamas,20SEP15:15:42:18,927
sweaters,20SEP15:15:42:18,230
slippers,20SEP15:15:42:18,816
hats,20SEP15:15:42:18,721
shirts,20SEP15:15:42:18,260
jackets,20SEP15:15:42:18,317
socks,20SEP15:15:42:18,774
socks,20SEP15:15:42:18,469
gloves,20SEP15:15:42:18,349
slippers,20SEP15:15:42:18,99
pants,20SEP15:15:42:18,903
umbrellas,20SEP15:15:42:18,879
pants,20SEP15:15:42:18,447
ties,20SEP15:15:42:18,911
ties,20SEP15:15:42:19,263
parkas,20SEP15:15:42:19,32
coats,20SEP15:15:42:19,566
coats,20SEP15:15:42:19,366
pajamas,20SEP15:15:42:19,317
belts,20SEP15:15:42:19,314
jackets,20SEP15:15:42:19,234
coats,20SEP15:15:42:19,514
parkas,20SEP15:15:42:19,19
socks,20SEP15:15:42:19,958
ties,20SEP15:15:42:19,825
socks,20SEP15:15:42:19,129
blouses,20SEP15:15:42:19,342
sweaters,20SEP15:15:42:19,385
dresses,20SEP15:15:42:20,756
parkas,20SEP15:15:42:20,318
belts,20SEP15:15:42:20,707
shirts,20SEP15:15:42:20,434
pants,20SEP15:15:42:20,787
socks,20SEP15:15:42:20,26
hats,20SEP15:15:42:20,539
socks,20SEP15:15:42:20,857
parkas,20SEP15:15:42:20,726
parkas,20SEP15:15:42:20,907
miscellaneous,20SEP15:15:42:21,5
slippers,20SEP15:15:42:21,680
accessories,20SEP15:15:42:21,681
belts,20SEP15:15:42:21,585
monograms,20SEP15:15:42:21,100
miscellaneous,20SEP15:15:42:21,324
pants,20SEP15:15:42:21,511
umbrellas,20SEP15:15:42:21,20
socks,20SEP15:15:42:21,32
belts,20SEP15:15:42:21,639
jackets,20SEP15:15:42:21,504
accessories,20SEP15:15:42:21,310
gloves,20SEP15:15:42:21,83
blouses,20SEP15:15:42:21,262
shirts,20SEP15:15:42:22,369
pajamas,20SEP15:15:42:22,141
coats,20SEP15:15:42:22,635
monograms,20SEP15:15:42:22,562
jackets,20SEP15:15:42:22,434
ties,20SEP15:15:42:22,288
ties,20SEP15:15:42:22,321
belts,20SEP15:15:42:22,724
socks,20SEP15:15:42:22,526
accessories,20SEP15:15:42:22,573
miscellaneous,20SEP15:15:42:22,115
accessories,20SEP15:15:42:22,587
blouses,20SEP15:15:42:22,791
pants,20SEP15:15:42:22,273
ties,20SEP15:15:42:22,736
slippers,20SEP15:15:42:22,828
ties,20SEP15:15:42:22,448
slippers,20SEP15:15:42:22,430
dresses,20SEP15:15:42:22,175
accessories,20SEP15:15:42:22,628
pants,20SEP15:15:42:23,968
ties,20SEP15:15:42:23,905
blouses,20SEP15:15:42:23,317
blouses,20SEP15:15:42:23,381
ties,20SEP15:15:42:23,5
ties,20SEP15:15:42:23,85
pants,20SEP15:15:42:23,280
jackets,20SEP15:15:42:23,648
pajamas,20SEP15:15:42:23,733
sweaters,20SEP15:15:42:23,437
sweaters,20SEP15:15:42:23,977
dresses,20SEP15:15:42:23,560
belts,20SEP15:15:42:23,44
pants,20SEP15:15:42:23,48
accessories,20SEP15:15:42:23,623
jackets,20SEP15:15:42:23,201
accessories,20SEP15:15:42:23,200
gloves,20SEP15:15:42:24,899
slippers,20SEP15:15:42:24,768
gloves,20SEP15:15:42:24,397
gloves,20SEP15:15:42:24,608
ties,20SEP15:15:42:24,274
dresses,20SEP15:15:42:24,870
jackets,20SEP15:15:42:24,484
dresses,20SEP15:15:42:24,123
ties,20SEP15:15:42:24,683
pants,20SEP15:15:42:24,375
pants,20SEP15:15:42:24,206
sweaters,20SEP15:15:42:24,71
parkas,20SEP15:15:42:24,552
miscellaneous,20SEP15:15:42:24,393
dresses,20SEP15:15:42:24,959
socks,20SEP15:15:42:24,681
socks,20SEP15:15:42:24,797
slippers,20SEP15:15:42:24,816
miscellaneous,20SEP15:15:42:24,826
monograms,20SEP15:15:42:24,351
accessories,20SEP15:15:42:25,811
belts,20SEP15:15:42:25,55
gloves,20SEP15:15:42:25,320
pants,20SEP15:15:42:25,286
jackets,20SEP15:15:42:25,353
dresses,20SEP15:15:42:25,583
pajamas,20SEP15:15:42:25,750
shirts,20SEP15:15:42:25,635
slippers,20SEP15:15:42:25,4
ties,20SEP15:15:42:25,641
pants,20SEP15:15:42:25,22
pants,20SEP15:15:42:25,454
hats,20SEP15:15:42:25,185
pajamas,20SEP15:15:42:25,481
jackets,20SEP15:15:42:25,651
sweaters,20SEP15:15:42:25,782
slippers,20SEP15:15:42:25,850
ties,20SEP15:15:42:25,588
ties,20SEP15:15:42:25,345
ties,20SEP15:15:42:25,280
jackets,20SEP15:15:42:26,31
belts,20SEP15:15:42:26,952
slippers,20SEP15:15:42:26,559
ties,20SEP15:15:42:26,300
dresses,20SEP15:15:42:26,108
monograms,20SEP15:15:42:26,755
accessories,20SEP15:15:42:26,315
blouses,20SEP15:15:42:26,690
parkas,20SEP15:15:42:26,847
ties,20SEP15:15:42:26,706
jackets,20SEP15:15:42:26,520
gloves,20SEP15:15:42:26,654
umbrellas,20SEP15:15:42:26,289
pants,20SEP15:15:42:26,665
dresses,20SEP15:15:42:26,233
miscellaneous,20SEP15:15:42:27,187
miscellaneous,20SEP15:15:42:27,618
shirts,20SEP15:15:42:27,947
dresses,20SEP15:15:42:27,339
socks,20SEP15:15:42:27,801
gloves,20SEP15:15:42:27,383
socks,20SEP15:15:42:27,919
socks,20SEP15:15:42:27,30
dresses,20SEP15:15:42:27,412
monograms,20SEP15:15:42:27,717
dresses,20SEP15:15:42:27,25
slippers,20SEP15:15:42:27,874
pajamas,20SEP15:15:42:27,877
pajamas,20SEP15:15:42:27,370
umbrellas,20SEP15:15:42:27,436
ties,20SEP15:15:42:27,236
monograms,20SEP15:15:42:28,748
gloves,20SEP15:15:42:28,444
monograms,20SEP15:15:42:28,916
pants,20SEP15:15:42:28,395
accessories,20SEP15:15:42:28,166
pants,20SEP15:15:42:28,941
slippers,20SEP15:15:42:28,189
ties,20SEP15:15:42:28,162
gloves,20SEP15:15:42:28,573
blouses,20SEP15:15:42:28,249
dresses,20SEP15:15:42:28,102
ties,20SEP15:15:42:28,164
monograms,20SEP15:15:42:29,942
socks,20SEP15:15:42:29,464
miscellaneous,20SEP15:15:42:29,255
hats,20SEP15:15:42:29,156
sweaters,20SEP15:15:42:29,591
ties,20SEP15:15:42:29,284
gloves,20SEP15:15:42:29,715
umbrellas,20SEP15:15:42:29,583
sweaters,20SEP15:15:42:29,436
socks,20SEP15:15:42:29,850
jackets,20SEP15:15:42:29,735
parkas,20SEP15:15:42:30,416
dresses,20SEP15:15:42:30,139
parkas,20SEP15:15:42:30,381
monograms,20SEP15:15:42:30,76
accessories,20SEP15:15:42:30,395
gloves,20SEP15:15:42:30,682
ties,20SEP15:15:42:30,20
dresses,20SEP15:15:42:30,635
accessories,20SEP15:15:42:30,226
slippers,20SEP15:15:42:30,260
socks,20SEP15:15:42:30,207
pants,20SEP15:15:42:30,283
shirts,20SEP15:15:42:30,3
blouses,20SEP15:15:42:30,427
parkas,20SEP15:15:42:30,718
miscellaneous,20SEP15:15:42:30,718
ties,20SEP15:15:42:30,709
slippers,20SEP15:15:42:31,196
coats,20SEP15:15:42:31,676
pants,20SEP15:15:42:31,89
dresses,20SEP15:15:42:31,786
jackets,20SEP15:15:42:31,263
ties,20SEP15:15:42:31,726
pajamas,20SEP15:15:42:31,90
belts,20SEP15:15:42:31,233
parkas,20SEP15:15:42:31,222
shirts,20SEP15:15:42:31,310
pants,20SEP15:15:42:31,686
miscellaneous,20SEP15:15:42:31,341
hats,20SEP15:15:42:31,128
socks,20SEP15:15:42:31,581
hats,20SEP15:15:42:31,343
pants,20SEP15:15:42:31,600
blouses,20SEP15:15:42:31,837
pants,20SEP15:15:42:31,591
sweaters,20SEP15:15:42:31,667
monograms,20SEP15:15:42:31,490
umbrellas,20SEP15:15:42:31,846
jackets,20SEP15:15:42:31,575
miscellaneous,20SEP15:15:42:31,879
ties,20SEP15:15:42:31,399
pants,20SEP15:15:42:32,95
coats,20SEP15:15:42:32,549
accessories,20SEP15:15:42:32,927
dresses,20SEP15:15:42:32,499
monograms,20SEP15:15:42:32,959
parkas,20SEP15:15:42:32,32
slippers,20SEP15:15:42:32,901
pajamas,20SEP15:15:42:32,83
monograms,20SEP15:15:42:32,352
hats,20SEP15:15:42:32,403
jackets,20SEP15:15:42:32,62
jackets,20SEP15:15:42:32,143
umbrellas,20SEP15:15:42:32,447
socks,20SEP15:15:42:32,353
blouses,20SEP15:15:42:32,704
hats,20SEP15:15:42:32,831
slippers,20SEP15:15:42:32,730
blouses,20SEP15:15:42:32,931
accessories,20SEP15:15:42:32,708
monograms,20SEP15:15:42:32,279
dresses,20SEP15:15:42:33,651
socks,20SEP15:15:42:33,949
pants,20SEP15:15:42:33,858
socks,20SEP15:15:42:33,313
belts,20SEP15:15:42:33,838
shirts,20SEP15:15:42:33,726
socks,20SEP15:15:42:33,168
blouses,20SEP15:15:42:33,87
pajamas,20SEP15:15:42:33,942
umbrellas,20SEP15:15:42:33,931
monograms,20SEP15:15:42:33,387
jackets,20SEP15:15:42:33,135
umbrellas,20SEP15:15:42:33,445
socks,20SEP15:15:42:33,638
parkas,20SEP15:15:42:33,466
jackets,20SEP15:15:42:33,16
miscellaneous,20SEP15:15:42:33,863
slippers,20SEP15:15:42:34,259
slippers,20SEP15:15:42:34,153
accessories,20SEP15:15:42:34,240
umbrellas,20SEP15:15:42:34,23
accessories,20SEP15:15:42:34,966
sweaters,20SEP15:15:42:34,696
parkas,20SEP15:15:42:34,705
blouses,20SEP15:15:42:34,622
ties,20SEP15:15:42:34,574
pajamas,20SEP15:15:42:34,505
umbrellas,20SEP15:15:42:34,259
accessories,20SEP15:15:42:34,922
accessories,20SEP15:15:42:34,829
accessories,20SEP15:15:42:34,202
pants,20SEP15:15:42:34,692
belts,20SEP15:15:42:34,158
pants,20SEP15:15:42:34,657
sweaters,20SEP15:15:42:34,354
umbrellas,20SEP15:15:42:34,430
umbrellas,20SEP15:15:42:35,987
parkas,20SEP15:15:42:35,59
monograms,20SEP15:15:42:35,296
belts,20SEP15:15:42:35,188
shirts,20SEP15:15:42:35,942
accessories,20SEP15:15:42:35,394
ties,20SEP15:15:42:35,626
coats,20SEP15:15:42:35,276
blouses,20SEP15:15:42:35,374
dresses,20SEP15:15:42:35,32
shirts,20SEP15:15:42:35,733
dresses,20SEP15:15:42:35,979
accessories,20SEP15:15:42:36,707
umbrellas,20SEP15:15:42:36,716
pajamas,20SEP15:15:42:36,291
pants,20SEP15:15:42:36,51
pants,20SEP15:15:42:36,353
monograms,20SEP15:15:42:36,54
sweaters,20SEP15:15:42:36,391
monograms,20SEP15:15:42:36,781
pants,20SEP15:15:42:36,732
pants,20SEP15:15:42:36,421
blouses,20SEP15:15:42:36,315
coats,20SEP15:15:42:36,831
accessories,20SEP15:15:42:36,850
slippers,20SEP15:15:42:36,482
pants,20SEP15:15:42:36,646
ties,20SEP15:15:42:37,619
belts,20SEP15:15:42:37,370
blouses,20SEP15:15:42:37,186
ties,20SEP15:15:42:37,139
socks,20SEP15:15:42:37,817
coats,20SEP15:15:42:37,160
dresses,20SEP15:15:42:37,471
monograms,20SEP15:15:42:37,223
parkas,20SEP15:15:42:37,616
coats,20SEP15:15:42:37,938
miscellaneous,20SEP15:15:42:37,679
hats,20SEP15:15:42:37,501
jackets,20SEP15:15:42:37,860
accessories,20SEP15:15:42:37,85
coats,20SEP15:15:42:37,548
sweaters,20SEP15:15:42:37,846
dresses,20SEP15:15:42:37,173
ties,20SEP15:15:42:37,402
jackets,20SEP15:15:42:37,737
pants,20SEP15:15:42:37,102
jackets,21SEP15:15:41:38,176
shirts,21SEP15:15:41:38,977
hats,21SEP15:15:41:38,252
pants,21SEP15:15:41:38,51
jackets,21SEP15:15:41:38,959
accessories,21SEP15:15:41:38,953
belts,21SEP15:15:41:38,677
monograms,21SEP15:15:41:38,439
pants,21SEP15:15:41:38,800
coats,21SEP15:15:41:38,852
accessories,21SEP15:15:41:38,910
accessories,21SEP15:15:41:38,276
dresses,21SEP15:15:41:38,772
shirts,21SEP15:15:41:38,656
dresses,21SEP15:15:41:39,920
dresses,21SEP15:15:41:39,90
miscellaneous,21SEP15:15:41:39,526
ties,21SEP15:15:41:39,994
hats,21SEP15:15:41:39,545
slippers,21SEP15:15:41:39,764
pants,21SEP15:15:41:39,596
pants,21SEP15:15:41:39,82
gloves,21SEP15:15:41:39,33
pajamas,21SEP15:15:41:39,572
accessories,21SEP15:15:41:39,85
dresses,21SEP15:15:41:39,515
sweaters,21SEP15:15:41:39,845
parkas,21SEP15:15:41:39,594
pajamas,21SEP15:15:41:40,337
hats,21SEP15:15:41:40,638
shirts,21SEP15:15:41:40,488
belts,21SEP15:15:41:40,226
gloves,21SEP15:15:41:40,50
accessories,21SEP15:15:41:40,914
parkas,21SEP15:15:41:40,28
jackets,21SEP15:15:41:40,665
shirts,21SEP15:15:41:40,125
belts,21SEP15:15:41:40,957
monograms,21SEP15:15:41:40,979
ties,21SEP15:15:41:40,314
pants,21SEP15:15:41:40,891
miscellaneous,21SEP15:15:41:40,85
accessories,21SEP15:15:41:40,151
pajamas,21SEP15:15:41:40,345
umbrellas,21SEP15:15:41:40,775
ties,21SEP15:15:41:40,194
slippers,21SEP15:15:41:40,971
dresses,21SEP15:15:41:40,885
slippers,21SEP15:15:41:40,612
dresses,21SEP15:15:41:40,442
umbrellas,21SEP15:15:41:40,412
pants,21SEP15:15:41:40,366
blouses,21SEP15:15:41:40,917
umbrellas,21SEP15:15:41:40,757
belts,21SEP15:15:41:41,988
monograms,21SEP15:15:41:41,336
pants,21SEP15:15:41:41,415
dresses,21SEP15:15:41:41,298
belts,21SEP15:15:41:41,387
accessories,21SEP15:15:41:41,916
monograms,21SEP15:15:41:41,82
slippers,21SEP15:15:41:41,127
pajamas,21SEP15:15:41:41,536
ties,21SEP15:15:41:41,696
coats,21SEP15:15:41:41,399
jackets,21SEP15:15:41:42,532
pajamas,21SEP15:15:41:42,455
pants,21SEP15:15:41:42,159
coats,21SEP15:15:41:42,982
blouses,21SEP15:15:41:42,261
slippers,21SEP15:15:41:42,813
ties,21SEP15:15:41:42,330
sweaters,21SEP15:15:41:42,690
pants,21SEP15:15:41:42,480
parkas,21SEP15:15:41:42,425
hats,21SEP15:15:41:42,778
ties,21SEP15:15:41:42,919
jackets,21SEP15:15:41:42,515
ties,21SEP15:15:41:42,855
dresses,21SEP15:15:41:42,580
accessories,21SEP15:15:41:42,798
sweaters,21SEP15:15:41:42,754
pants,21SEP15:15:41:42,215
ties,21SEP15:15:41:42,532
blouses,21SEP15:15:41:43,983
dresses,21SEP15:15:41:43,752
coats,21SEP15:15:41:43,551
sweaters,21SEP15:15:41:43,18
ties,21SEP15:15:41:43,931
coats,21SEP15:15:41:43,26
slippers,21SEP15:15:41:43,576
jackets,21SEP15:15:41:43,235
coats,21SEP15:15:41:43,436
hats,21SEP15:15:41:43,780
miscellaneous,21SEP15:15:41:43,700
umbrellas,21SEP15:15:41:44,667
belts,21SEP15:15:41:44,752
ties,21SEP15:15:41:44,177
dresses,21SEP15:15:41:44,344
umbrellas,21SEP15:15:41:44,700
monograms,21SEP15:15:41:44,709
accessories,21SEP15:15:41:44,89
hats,21SEP15:15:41:44,257
pants,21SEP15:15:41:44,681
slippers,21SEP15:15:41:44,576
monograms,21SEP15:15:41:44,365
monograms,21SEP15:15:41:44,289
monograms,21SEP15:15:41:44,459
coats,21SEP15:15:41:44,229
blouses,21SEP15:15:41:44,228
dresses,21SEP15:15:41:44,877
umbrellas,21SEP15:15:41:44,979
slippers,21SEP15:15:41:44,686
pants,21SEP15:15:41:44,245
parkas,21SEP15:15:41:44,477
pajamas,21SEP15:15:41:45,583
belts,21SEP15:15:41:45,527
pajamas,21SEP15:15:41:45,902
pajamas,21SEP15:15:41:45,889
ties,21SEP15:15:41:45,782
pants,21SEP15:15:41:45,905
